title,type,genres,releaseYear,imdbId,imdbAverageRating,imdbNumVotes,availableCountries
"It's the Easter Beagle, Charlie Brown!",movie,"Animation, Comedy, Family",1974,tt0071679,7.5,3341,
"I Want to Live!",movie,"Biography, Crime, Drama",1958,tt0051758,7.5,7620,
"Ghoulies II",movie,"Comedy, Horror",1987,tt0093091,4.7,5809,
Fame,movie,"Drama, Musical, Romance",2009,tt1016075,5,17122,
"Rasputin: The Mad Monk",movie,"Biography, Drama, Horror",1966,tt0059635,6.2,3588,
Habit,movie,"Drama, Horror, Romance",1995,tt0113241,6.4,2218,
"Close to Home",movie,Drama,2005,tt0478999,6.8,966,
Madhouse,movie,"Crime, Horror, Mystery",1974,tt0071790,6.2,4677,
"Fall Time",movie,"Crime, Drama",1995,tt0113014,5.4,2117,
"Cabin Fever 2: Spring Fever",movie,Horror,2009,tt0961722,4.3,15602,
"The Neanderthal Man",movie,"Horror, Sci-Fi",1953,tt0046121,4.4,776,
"The House by the Cemetery",movie,Horror,1981,tt0082966,6.1,16886,
"Black Mama White Mama",movie,"Crime, Drama, Thriller",1973,tt0068282,5.6,3847,
Demonia,movie,"Horror, Mystery",1990,tt0094997,4.6,2184,
"Galaxy of Terror",movie,"Action, Adventure, Horror",1981,tt0082431,5,9580,
"In Dreams",movie,"Drama, Fantasy, Horror",1999,tt0120710,5.5,13903,
"Chopping Mall",movie,"Horror, Sci-Fi",1986,tt0090837,5.6,18345,
Wings,movie,"Action, Drama, Romance",1927,tt0018578,7.5,15168,
"Poison for the Fairies",movie,"Fantasy, Horror",1986,tt0135033,7.2,2901,
Limelight,movie,"Drama, Music, Romance",1952,tt0044837,8,22879,
"A King in New York",movie,"Comedy, Drama",1957,tt0050598,7,9217,
"A Woman of Paris: A Drama of Fate",movie,"Drama, Romance",1923,tt0014624,6.9,6441,
"The Circus",movie,"Comedy, Family, Romance",1928,tt0018773,8.1,37005,
"Wild Chicks in Love",movie,"Comedy, Family, Romance",2006,tt0844463,5.8,776,
"The Beast with a Million Eyes",movie,"Horror, Sci-Fi",1955,tt0048991,3.7,1840,
"Diary of a Madman",movie,Horror,1963,tt0056993,6.3,3178,
"The Omega Code",movie,"Action, Adventure, Fantasy",1999,tt0203408,3.5,5594,
"The Velvet Vampire",movie,Horror,1971,tt0067929,5.3,1889,
"Le Corbeau",movie,"Crime, Drama, Horror",1943,tt0035753,7.8,11363,
"Blue Seduction",movie,Thriller,2009,tt1337040,3.7,560,
"Requiem for a Vampire",movie,Horror,1972,tt0067950,5.3,2303,
"The Shiver of the Vampires",movie,"Horror, Mystery",1971,tt0065744,5.6,2399,
"No Such Thing",movie,"Comedy, Drama, Fantasy",2001,tt0248190,6,4569,
"John Oliver: Terrifying Times",movie,"Comedy, Documentary",2008,tt1218030,7.2,702,
Phenomena,movie,"Crime, Horror, Mystery",1985,tt0087909,6.7,31289,
"The Lone Runner",movie,"Action, Adventure, Drama",1986,tt0091425,3.5,215,
"The Hole",movie,"Crime, Drama, Thriller",1960,tt0054407,8.5,21506,
"No One Heard the Scream",movie,"Horror, Thriller",1973,tt0070432,6.2,487,
"Nicholas Nickleby",movie,"Adventure, Drama, Romance",2002,tt0309912,7.1,14163,
"Humanoids from the Deep",movie,"Horror, Sci-Fi",1980,tt0080904,5.7,11247,
"Made in U.S.A",movie,"Comedy, Crime, Mystery",1966,tt0060647,6.2,4742,
"The Crazies",movie,Horror,2010,tt0455407,6.5,132723,
Rabid,movie,"Horror, Sci-Fi",1977,tt0076590,6.3,22329,
"The Magician",movie,"Comedy, Drama",1958,tt0051365,7.5,11311,
"Face to Face",movie,"Drama, Fantasy",1976,tt0074147,7.5,6330,
"Winter Light",movie,Drama,1963,tt0057358,8,27967,
"The Juniper Tree",movie,"Drama, Fantasy",1990,tt0138545,6.8,2754,
"Two Evil Eyes",movie,Horror,1990,tt0100827,6.1,8565,
Fascination,movie,Horror,1979,tt0079135,6,3724,
"Journey to the Seventh Planet",movie,"Action, Adventure, Fantasy",1962,tt0056127,4.7,1938,
"The Man Who Cried",movie,"Drama, Music, Romance",2000,tt0206917,6.1,16741,
"Sole Survivor",movie,"Horror, Thriller",1984,tt0181012,6,2760,
Tenebrae,movie,"Horror, Mystery, Thriller",1982,tt0084777,7,29037,
Khartoum,movie,"Action, Adventure, Drama",1966,tt0060588,6.8,8603,
"Of Time and the City",movie,"Biography, Documentary",2008,tt1232790,7.2,2314,
Thalapathi,movie,"Action, Crime, Drama",1991,tt0101649,8.5,14061,
Exam,movie,"Crime, Mystery, Thriller",2009,tt1258197,6.7,129558,
Kanal,movie,"Drama, War",1957,tt0050585,7.9,8313,
"Bright Star",movie,"Biography, Drama, Romance",2009,tt0810784,6.9,29103,
"Samson and Delilah",movie,"Drama, Family, History",1949,tt0041838,6.8,9295,
"Solomon and Sheba",movie,"Drama, History, Romance",1959,tt0053290,6.1,3932,
"House by the River",movie,"Crime, Drama, Film-Noir",1950,tt0042579,7,4466,
"Shield for Murder",movie,"Crime, Drama, Film-Noir",1954,tt0047479,6.8,1819,
"Scooby-Doo and the Legend of the Vampire",movie,"Adventure, Animation, Comedy",2003,tt0357139,6.4,6343,
Sankarabharanam,movie,"Drama, Music, Romance",1980,tt0079889,8.8,2618,
"Passport to Pimlico",movie,Comedy,1949,tt0041737,7.1,5527,
"The Haunted Palace",movie,Horror,1963,tt0057128,6.7,8960,
"Vernon, Florida",movie,Documentary,1981,tt0083281,7,3712,
"Sagara Sangamam",movie,"Drama, Music, Musical",1983,tt0086231,8.8,3691,
"The Fugitives",movie,"Comedy, Crime, Drama",1986,tt0091093,7,8266,
"The Producers",movie,"Comedy, Music",1967,tt0063462,7.5,62018,
Vincere,movie,"Biography, Drama, Romance",2009,tt1156173,6.8,6009,
"Civil Brand",movie,"Crime, Drama, Thriller",2002,tt0326806,5.1,833,
"Swathi Muthyam",movie,"Drama, Family, Romance",1986,tt0090109,8.5,1016,
"The Body Snatcher",movie,"Horror, Thriller",1945,tt0037549,7.3,10684,
"Stray Dog",movie,"Crime, Drama, Mystery",1949,tt0041699,7.8,19637,
"Megiddo: The Omega Code 2",movie,"Action, Adventure, Fantasy",2001,tt0263728,3.9,3025,
"Big Top Pee-wee",movie,"Adventure, Comedy, Romance",1988,tt0094744,5.1,10368,
"...Aur Pyaar Ho Gaya",movie,"Comedy, Drama, Musical",1997,tt0118525,4.6,1011,
"Public Sex",movie,"Comedy, Drama",2009,tt0924468,4.3,640,
Blacula,movie,"Fantasy, Horror, Romance",1972,tt0068284,5.7,8193,
"Monsieur Verdoux",movie,"Comedy, Crime, Drama",1947,tt0039631,7.8,19699,
"Hero No. 1",movie,"Comedy, Drama, Musical",1997,tt0119285,6.3,3567,
"Alias John Preston",movie,"Horror, Mystery, Romance",1955,tt0048938,5.6,293,
"Stepfather II: Make Room for Daddy",movie,"Horror, Thriller",1989,tt0098385,5.6,5147,
"Four Flies on Grey Velvet",movie,"Crime, Mystery, Thriller",1971,tt0066735,6.5,10363,
"Fatal Games",movie,"Horror, Sport",1984,tt0087243,4.7,1595,
"Stealth Fighter",movie,"Action, Drama, Thriller",1999,tt0181838,3.4,1084,
"Manhattan Baby",movie,Horror,1982,tt0084298,4.8,3436,
Veer,movie,"Action, Adventure, Drama",2010,tt1185412,4.6,8988,
"The Ruling Class",movie,"Comedy, Drama, Musical",1972,tt0069198,7.2,6996,
"The Strange Vice of Mrs. Wardh",movie,"Crime, Horror, Mystery",1971,tt0066412,6.9,5783,
"At Midnight I'll Take Your Soul",movie,Horror,1964,tt0059440,6.9,4114,
"This Night I'll Possess Your Corpse",movie,Horror,1967,tt0060380,7,2258,
"Alice in Wonderland",movie,"Adventure, Comedy, Family",1999,tt0164993,6.3,9134,
"Dark Night of the Scarecrow",movie,Horror,1981,tt0082235,6.7,8955,
Metroland,movie,"Comedy, Drama",1997,tt0119665,6.3,3732,
Kwaidan,movie,"Drama, Fantasy, Horror",1964,tt0058279,7.9,21149,
"Love's Unending Legacy",movie,"Drama, Family, Romance",2007,tt0929864,6.9,1789,
Ticker,movie,"Action, Crime, Thriller",2001,tt0196158,3.5,7884,
"The Mighty Quinn",movie,"Action, Crime, Drama",1989,tt0097880,6,6937,
"Sweet Land",movie,"Drama, Romance",2005,tt0428038,7.1,4227,
"The Calcium Kid",movie,"Comedy, Sport",2004,tt0330111,5.6,4837,
"The Wave",movie,Drama,1981,tt0083316,7.1,3481,
"Sixty Six",movie,"Biography, Comedy, Drama",2006,tt0493450,6.7,3226,
"In from the Night",movie,Drama,2006,tt0433575,6.5,409,
"A Dog Named Christmas",movie,"Drama, Family",2009,tt1519929,7.4,1584,
"The Courageous Heart of Irena Sendler",movie,"Biography, Drama, History",2009,tt1010278,7.2,4801,
"Cairo Time",movie,"Drama, Romance",2009,tt0896529,6.6,6919,
"Making Plans for Lena",movie,Drama,2009,tt1485762,6,1033,
"Just for Kicks",movie,"Adventure, Comedy, Family",2003,tt0308443,3,1425,
"The Man from London",movie,"Crime, Drama, Mystery",2007,tt0415127,7,4610,
"Quand j'étais chanteur",movie,"Drama, Music, Romance",2006,tt0464828,6.4,2341,
Satantango,movie,Drama,1994,tt0111341,8.2,13126,
"Eyes Without a Face",movie,"Drama, Horror",1960,tt0053459,7.6,36836,
"Lust for a Vampire",movie,Horror,1971,tt0067367,5.7,3844,
Indian,movie,"Action, Drama, Thriller",1996,tt0116630,8.1,15362,
"A Woman Is a Woman",movie,"Comedy, Drama, Romance",1961,tt0055572,7.3,19633,
"The Legend of Bhagat Singh",movie,"Biography, Drama, History",2002,tt0319736,8.1,17661,
"Body Bags",movie,"Comedy, Horror, Sci-Fi",1993,tt0106449,6.2,13351,
"Bloody Mama",movie,"Crime, Drama",1970,tt0065481,5.7,3969,
Flawless,movie,"Crime, Drama",1999,tt0155711,6.4,20488,
"The Bad Sleep Well",movie,"Crime, Drama, Thriller",1960,tt0054460,8,14612,
"The Killer Elite",movie,"Action, Crime, Thriller",1975,tt0073240,6,7596,
"The Package",movie,"Action, Crime, Drama",1989,tt0098051,6.4,12465,
Betrayed,movie,"Crime, Drama, Thriller",1988,tt0094731,6.3,7376,
"Heaven & Earth",movie,"Action, Biography, Drama",1993,tt0107096,6.8,15433,
"Desperate Hours",movie,"Action, Crime, Drama",1990,tt0099409,5.4,8871,
"The Hunchback of Notre Dame",movie,"Drama, Romance",1939,tt0031455,7.8,12689,
Cop,movie,"Crime, Drama, Mystery",1988,tt0092783,6.4,6762,
"Death Ship",movie,"Adventure, Horror, Mystery",1980,tt0080603,4.8,5988,
"A Huey P. Newton Story",movie,"Biography, Documentary, Drama",2001,tt0278490,7.1,864,
"Be My Valentine, Charlie Brown",movie,"Animation, Comedy, Family",1975,tt0072687,7.3,3041,
Hachi-ko,movie,"Biography, Drama, Family",1987,tt0093132,7.9,6065,
"Young Soul Rebels",movie,"Drama, Music, Mystery",1991,tt0103312,6.2,679,
"U Me Aur Hum",movie,"Drama, Romance",2008,tt1039995,5.8,2710,
"Gainsbourg: A Heroic Life",movie,"Biography, Drama, Music",2010,tt1329457,6.9,10444,
Prophecy,movie,"Horror, Sci-Fi, Thriller",1979,tt0079758,5.6,6475,
Murder!,movie,"Crime, Mystery, Thriller",1930,tt0021165,6.3,7334,
"The Devil's Brigade",movie,"Action, Drama, War",1968,tt0062886,6.7,6487,
"Another Country",movie,"Biography, Drama, Romance",1984,tt0086904,7,7331,
"Witchfinder General",movie,"Drama, Horror",1968,tt0063285,6.7,12861,
Played,movie,"Crime, Drama, Thriller",2006,tt0460902,4.2,1523,
"The Cassandra Crossing",movie,"Drama, Thriller",1976,tt0074292,6.3,10360,
"Still of the Night",movie,"Crime, Drama, Mystery",1982,tt0084732,6,6753,
"Anna Karenina",movie,"Drama, Romance",1948,tt0040098,6.6,3045,
"The Scalphunters",movie,"Comedy, Drama, Western",1968,tt0063557,6.7,4731,
"Ten Seconds to Hell",movie,"Action, Drama, Romance",1959,tt0053341,6.5,1279,
Attack,movie,"Action, Drama, War",1956,tt0048966,7.4,6128,
April,movie,"Biography, Comedy",1998,tt0118635,6.9,3723,
Dare,movie,"Drama, Romance",2009,tt1241316,5.8,4550,
Barquero,movie,"Drama, Western",1970,tt0065451,6.3,2150,
"Billy Two Hats",movie,"Drama, Romance, Western",1974,tt0069786,6.3,1878,
"It All Starts Today",movie,Drama,1999,tt0186730,7.4,2969,
"Bullet Boy",movie,"Action, Drama",2004,tt0385568,6.5,2794,
"The Man in the White Suit",movie,"Comedy, Drama, Sci-Fi",1951,tt0044876,7.2,11119,
Angela,movie,Drama,1995,tt0112364,6.3,1115,
"Personal Velocity",movie,"Drama, Romance",2002,tt0295238,6.4,3995,
Safe,movie,Drama,1995,tt0114323,7.1,18159,
"The Two Jakes",movie,"Crime, Drama, Mystery",1990,tt0100828,6.1,16030,
Misty,movie,"Drama, Family",1961,tt0055186,6.5,394,
"The Good Witch",movie,"Family, Fantasy, Romance",2008,tt1105729,7.1,5101,
"Out of Season",movie,"Crime, Drama, Thriller",2004,tt0366860,4.3,821,
"Revenge of the Zombies",movie,"Drama, Horror, Thriller",1943,tt0036307,4.7,892,
"This Is Not a Test",movie,"Comedy, Drama",2008,tt0915473,4.1,209,
"The Lavender Hill Mob",movie,"Comedy, Crime",1951,tt0044829,7.5,16142,
"Raat Gayi, Baat Gayi?",movie,"Comedy, Drama",2009,tt1210356,6.3,583,
"Mimic: Sentinel",movie,"Horror, Sci-Fi, Thriller",2003,tt0330634,4.2,4300,
"Deadly Blessing",movie,"Horror, Thriller",1981,tt0082245,5.5,7339,
"Billy Connolly: Big Banana Feet",movie,"Comedy, Documentary, Music",1977,tt0231265,7.4,107,
"Murphy's Law",movie,"Action, Crime, Drama",1986,tt0091575,5.9,6897,
Troll,movie,"Comedy, Fantasy, Horror",1986,tt0092115,4.6,12158,
Chameli,movie,Drama,2003,tt0383975,6.8,2575,
"A Zed & Two Noughts",movie,"Comedy, Drama",1985,tt0090366,7.2,7793,
"Good Old Daze",movie,"Comedy, Drama, Romance",1994,tt0110922,7.2,3389,
Vivah,movie,"Drama, Musical, Romance",2006,tt0494290,6.7,11362,
"Om Jai Jagadish",movie,"Drama, Musical, Romance",2002,tt0327071,5.5,2216,
Jumbo,movie,"Animation, Family",2008,tt30397483,7.6,73,
"Black Tuesday",movie,"Crime, Drama, Film-Noir",1954,tt0046790,6.7,944,
"Cell 211",movie,"Action, Adventure, Crime",2009,tt1242422,7.6,71902,
Unspeakable,movie,"Horror, Thriller",2002,tt0277412,3.6,1538,
Camp,movie,"Comedy, Drama, Musical",2003,tt0342167,6.2,6265,
"Notte prima degli esami",movie,Comedy,2006,tt0772187,6.4,5525,
"Maa Nanna Chiranjeevi",movie,Family,2010,tt1582539,5.4,54,
Stagecoach,movie,"Drama, Western",1986,tt0092003,5.8,1492,
Helen,movie,Drama,2008,tt1288589,5.9,486,
"A Snake of June",movie,"Drama, Horror, Mystery",2002,tt0330904,6.8,5479,
Shalimar,movie,"Action, Adventure, Crime",1978,tt0078241,6.3,648,
"Stomp the Yard 2: Homecoming",movie,"Drama, Music",2010,tt1533817,4.1,2556,
"Dance with Me, Henry",movie,Comedy,1956,tt0049120,5.6,938,
Alligator,movie,"Horror, Sci-Fi, Thriller",1980,tt0080354,6.1,17003,
"The Noose Hangs High",movie,Comedy,1948,tt0040652,6.6,1214,
Ishqiya,movie,"Comedy, Drama, Romance",2010,tt1345777,7.3,11115,
"White Night Wedding",movie,"Comedy, Drama, Romance",2008,tt1114712,6.6,1466,
"It Takes Two",movie,"Comedy, Family, Romance",1995,tt0113442,6,25872,
"Paris Blues",movie,"Drama, Music, Romance",1961,tt0055278,6.7,4128,
"A Hole in the Head",movie,"Comedy, Drama",1959,tt0052896,6.2,2959,
"Pressure Point",movie,Drama,1962,tt0056370,7.1,2175,
"Salt and Pepper",movie,"Comedy, Crime, Thriller",1968,tt0063534,5.1,827,
"A Kind of Loving",movie,"Drama, Romance",1962,tt0056141,7.3,2782,
"Beyond the Door III",movie,"Fantasy, Horror",1989,tt0096920,5.2,1636,
"Criminal Lovers",movie,"Crime, Drama, Horror",1999,tt0205735,6.4,4610,
"A Prayer for the Dying",movie,"Action, Crime, Drama",1987,tt0093771,6.3,5966,
"Merry Christmas, Drake & Josh",movie,"Comedy, Family",2008,tt1249300,6.6,4663,
Mammoth,movie,"Drama, Romance",2009,tt1038043,6.8,10588,
"Desert Flower",movie,"Biography, Drama",2009,tt1054580,7.3,14624,
"Turtles Forever",movie,"Action, Adventure, Animation",2009,tt1543920,7.6,4680,
"The Appaloosa",movie,"Action, Drama, Romance",1966,tt0060120,6.2,3706,
"She's Out of My League",movie,"Comedy, Romance",2010,tt0815236,6.4,148417,
"The Giant Gila Monster",movie,"Horror, Sci-Fi, Thriller",1959,tt0052846,3.7,4484,
"The Screaming Skull",movie,"Horror, Thriller",1958,tt0052169,3.9,4096,
"I Bury the Living",movie,Horror,1958,tt0051755,6.3,3314,
"Brave New Girl",movie,"Drama, Family, Music",2004,tt0403118,4.9,902,
"Hollywood Shuffle",movie,Comedy,1987,tt0093200,6.9,6612,
Crooklyn,movie,"Comedy, Drama",1994,tt0109504,7,11656,
Magic,movie,"Drama, Horror",1978,tt0077889,6.8,14320,
Vamp,movie,"Comedy, Fantasy, Horror",1986,tt0092147,5.9,7537,
Beautiful,movie,"Comedy, Drama",2000,tt0210567,5.6,4378,
"Sleepaway Camp II: Unhappy Campers",movie,"Comedy, Horror",1988,tt0096118,5.5,13999,
"Sleepaway Camp III: Teenage Wasteland",movie,"Comedy, Horror",1989,tt0096119,5,9858,
Turbulence,movie,"Action, Thriller",1997,tt0120390,5,13034,
"The Woman in Green",movie,"Crime, Drama, Horror",1945,tt0038259,6.6,7177,
"Funeral in Berlin",movie,Thriller,1966,tt0060437,6.8,8046,
"The National Tree",movie,Drama,2009,tt1420568,5.9,691,
"'Sheba, Baby'",movie,"Action, Crime, Drama",1975,tt0073697,5.6,1923,
"The Descent: Part 2",movie,"Adventure, Horror, Thriller",2009,tt1073105,5.7,53209,
Storage,movie,"Crime, Thriller",2009,tt1223893,5.6,774,
"Enter the Void",movie,"Drama, Fantasy",2009,tt1191111,7.2,90654,
"A Single Man",movie,"Drama, Romance, Thriller",2009,tt1315981,7.5,119704,
"Chestnut: Hero of Central Park",movie,"Comedy, Drama, Family",2004,tt0387925,5.7,1578,
"They Call Me Mister Tibbs!",movie,"Crime, Drama, Mystery",1970,tt0066450,6,4530,
"Stir of Echoes: The Homecoming",movie,"Horror, Mystery, Thriller",2007,tt0805619,4.5,2497,
"Death Wish: The Face of Death",movie,"Action, Crime, Drama",1994,tt0109578,4.9,9238,
"Death at a Funeral",movie,"Comedy, Drama",2010,tt1321509,5.7,55045,
"The Losers",movie,"Action, Adventure, Comedy",2010,tt0480255,6.2,108828,
"Slovenian Girl",movie,Drama,2009,tt1224373,6.2,3402,
Gumshoe,movie,"Comedy, Crime, Drama",1971,tt0068669,6.4,1863,
"The Addiction",movie,"Drama, Horror",1995,tt0112288,6.4,12120,
"Nanny McPhee Returns",movie,"Comedy, Family, Fantasy",2010,tt1415283,6.1,38296,
"Sanshiro Sugata",movie,"Action, Adventure, Drama",1943,tt0036400,6.7,5859,
"The Milky Way",movie,"Comedy, Drama",1969,tt0066534,7.3,8279,
"Russell Brand in New York City",movie,"Comedy, Documentary",2009,tt1440756,6.4,474,
Cracks,movie,"Drama, Mystery, Thriller",2009,tt1183665,6.6,21514,
"Just Married: Marriage Was Only the Beginning!",movie,"Comedy, Drama, Romance",2007,tt0785004,5.4,592,
"Furry Vengeance",movie,"Comedy, Family",2010,tt0492389,3.9,18652,
Restoration,movie,"Biography, Drama, History",1995,tt0114272,6.6,10107,
"The Return of a Man Called Horse",movie,"Drama, Western",1976,tt0075132,6.1,2106,
"Charlie Murphy: I Will Not Apologize",movie,"Comedy, Documentary",2010,tt1441941,5.6,159,
"Three Blind Mice",movie,"Comedy, Drama",2008,tt1239388,6.1,407,US
"Bunny and the Bull",movie,"Comedy, Drama",2009,tt1251725,6.6,5196,
Icarus,movie,"Action, Thriller",2010,tt1261862,5.1,4416,
"Carman: The Champion",movie,"Action, Drama, Sport",2001,tt0262462,5.3,854,
"Jo Koy: Don't Make Him Angry",movie,Comedy,2009,tt1340588,6.7,363,
"Trace of Stones",movie,"Comedy, Drama, Romance",1966,tt0061017,7.4,1019,
"Dr. Caligari",movie,"Comedy, Horror, Sci-Fi",1989,tt0097228,6,1767,
"Gold Diggers: The Secret of Bear Mountain",movie,"Adventure, Drama, Family",1995,tt0113188,6,5135,
Maelstrom,movie,Drama,2000,tt0220627,6.7,7607,
"Cooley High",movie,"Comedy, Drama, Romance",1975,tt0072820,7.1,5761,
"The Most Wonderful Time of the Year",movie,"Comedy, Drama, Family",2008,tt1327788,7.3,5242,
Tristana,movie,Drama,1970,tt0066491,7.4,13180,
"Crime Against Joe",movie,"Crime, Drama, Film-Noir",1956,tt0049105,5.8,399,
"Glorious 39",movie,"Drama, History, Mystery",2009,tt1319694,6.4,5769,
"Pumpkinhead II: Blood Wings",movie,"Fantasy, Horror, Thriller",1993,tt0110913,4.6,5562,
Walkabout,movie,"Adventure, Drama",1971,tt0067959,7.6,28235,
"The Swindle",movie,"Comedy, Crime, Drama",1955,tt0047876,7.5,7284,
"Deadly Impact",movie,"Action, Crime, Thriller",2010,tt1082577,5.2,2716,
Bigfoot,movie,"Adventure, Family",2009,tt1294144,4.3,400,
"Goodbye, Mr. Chips",movie,Drama,2002,tt0327804,7.4,1058,
"The Go-Between",movie,"Drama, Romance",1971,tt0067144,7.2,6725,
"No Smoking",movie,"Drama, Horror, Mystery",2007,tt0995740,7.3,9511,
Posse,movie,Western,1993,tt0107863,5.5,5075,
"Diary of a Chambermaid",movie,"Crime, Drama",1964,tt0058249,7.4,10014,
"The Wayward Cloud",movie,"Comedy, Drama, Musical",2005,tt0445760,6.5,5784,
"What Did You Do in the War, Daddy?",movie,"Comedy, War",1966,tt0061176,6.6,2320,
"Light Sleeper",movie,"Crime, Drama",1992,tt0102307,6.9,10337,
After.Life,movie,"Drama, Mystery, Thriller",2009,tt0838247,5.9,42017,
"Carnal Knowledge",movie,"Comedy, Drama",1971,tt0066892,6.9,15546,
"The Prince & Me: The Elephant Adventure",movie,"Action, Adventure, Comedy",2010,tt1340161,4.6,1457,
Metamorphosis,movie,"Horror, Sci-Fi",1990,tt0097874,4,1178,
Paulie,movie,"Adventure, Comedy, Drama",1998,tt0125454,6.5,16661,
"Dark Reprieve",movie,"Mystery, Sci-Fi, Thriller",2008,tt1194423,2.7,431,
"Curse of the Pink Panther",movie,"Comedy, Crime, Mystery",1983,tt0085384,4.3,6932,
"Naked Gun 33 1/3: The Final Insult",movie,"Comedy, Crime",1994,tt0110622,6.5,114911,
"Prom Night",movie,"Horror, Mystery, Thriller",1980,tt0081383,5.3,22241,
"The Wind in the Willows",movie,"Adventure, Comedy, Drama",2006,tt0825347,6.4,875,
"The Sum of Us",movie,"Comedy, Drama",1994,tt0111309,7.3,6009,
"X-Men: The Last Stand",movie,"Action, Adventure, Sci-Fi",2006,tt0376994,6.6,556042,
"Coming Out",movie,"Drama, Romance",1989,tt0097095,7,1931,
"Lady Kung Fu",movie,"Action, Drama",1972,tt0068676,6.8,1099,
"The Tomb",movie,"Horror, Thriller",2009,tt1038011,3.7,1853,
"The Drawn Together Movie!",movie,"Animation, Comedy, Mystery",2010,tt1546036,6.1,4709,
"Lake of the Dead",movie,"Horror, Mystery, Thriller",1958,tt0051569,6.8,2758,
"Cemetery Junction",movie,"Comedy, Drama",2010,tt1196204,6.8,24383,
"Bye Bye Birdie",movie,"Comedy, Drama, Musical",1995,tt0112605,5.9,983,
"The Blood of a Poet",movie,Fantasy,1932,tt0021331,7.2,7627,
"Testament of Orpheus",movie,"Biography, Fantasy",1960,tt0054377,7.2,3884,
"Midnight Movies: From the Margin to the Mainstream",movie,Documentary,2005,tt0457414,7.3,1670,
"The Men Who Tread on the Tiger's Tail",movie,"Adventure, Drama, Thriller",1945,tt0038182,6.7,4575,
"Boogie Woogie",movie,"Comedy, Drama",2009,tt1134664,5.1,4232,
"The First Beautiful Thing",movie,"Comedy, Drama",2010,tt1467273,7,5527,
"99 River Street",movie,"Action, Crime, Drama",1953,tt0045465,7.4,3619,
"True Lies",movie,"Action, Comedy, Thriller",1994,tt0111503,7.3,289233,
"All Souls Day: Dia de los Muertos",movie,"Horror, Thriller",2005,tt0428212,3.7,1606,
"Letters to Juliet",movie,"Adventure, Comedy, Drama",2010,tt0892318,6.5,109156,
"Sounds Like Teen Spirit",movie,"Documentary, Music",2008,tt1039638,6.6,220,
"The Big Night",movie,"Drama, Film-Noir, Thriller",1951,tt0043340,6.3,1122,
"Last Stand of the 300",movie,Documentary,2007,tt0892737,7.4,1325,
"The Naked Gun: From the Files of Police Squad!",movie,"Comedy, Crime",1988,tt0095705,7.6,192051,
"The Naked Gun 2½: The Smell of Fear",movie,"Comedy, Crime",1991,tt0102510,6.9,125675,
"The Babysitter",movie,"Drama, Thriller",1995,tt0112438,4.3,6210,
"The Truman Show",movie,"Comedy, Drama",1998,tt0120382,8.2,1257963,
"The Human Centipede (First Sequence)",movie,Horror,2009,tt1467304,4.4,91236,
"Four Adventures of Reinette and Mirabelle",movie,"Comedy, Drama, Romance",1987,tt0090565,7.5,3755,
"The Saddest Music in the World",movie,"Comedy, Musical",2003,tt0366996,7,6419,
"The Firm",movie,"Drama, Mystery, Thriller",1993,tt0106918,6.9,152491,
"Bis nichts mehr bleibt",movie,Drama,2010,tt1608503,6.9,672,
Geronimo,movie,"Action, Biography, Drama",1962,tt0056016,5.8,1378,
"The Graduate",movie,"Comedy, Drama, Romance",1967,tt0061722,8,294795,
"Pork Chop Hill",movie,"Drama, War",1959,tt0053183,7,5452,
"The Best Man",movie,Drama,1964,tt0057883,7.6,3958,
"The Glory Guys",movie,"Drama, Romance, Western",1965,tt0059232,6.1,1080,
"Down Three Dark Streets",movie,"Crime, Drama, Film-Noir",1954,tt0046928,6.7,1663,
"The Ape",movie,Horror,1940,tt0032215,4.7,2147,
"Fab Five: The Texas Cheerleader Scandal",movie,"Biography, Drama, Sport",2008,tt1191113,5.7,2587,
"Day of the Outlaw",movie,"Drama, Western",1959,tt0052724,7.3,4607,
Unidentified,movie,Sci-Fi,2006,tt0460975,3.4,739,
"Dr. Giggles",movie,"Comedy, Drama, Horror",1992,tt0104139,5.3,7976,
"The Prophecy: Forsaken",movie,"Fantasy, Horror, Thriller",2005,tt0439771,4.4,2019,
"House II: The Second Story",movie,"Comedy, Fantasy, Horror",1987,tt0093220,5.4,12793,
"Charlie Brown's Christmas Tales",movie,"Animation, Comedy, Family",2002,tt0382602,7,1475,
"A Summer's Tale",movie,"Comedy, Drama, Romance",1996,tt0115940,7.6,10801,
Valmont,movie,"Drama, Romance",1989,tt0098575,7,14746,
"The Order",movie,"Action, Adventure, Comedy",2001,tt0193364,4.6,9710,
"Witness to Murder",movie,"Crime, Drama, Film-Noir",1954,tt0047679,6.6,3527,
"When You're Strange",movie,"Documentary, Music",2009,tt1333667,7.6,10428,
"Super 8",movie,"Action, Sci-Fi, Thriller",2011,tt1650062,7,372531,
Paathshaala,movie,"Drama, Family",2010,tt1194236,5,2045,
"The Tourist",movie,"Action, Thriller",2010,tt1243957,6,261293,
"Love for Sale",movie,"Comedy, Drama, Romance",2008,tt1172996,5.2,361,
Tomie,movie,"Crime, Drama, Horror",1998,tt0240119,5.2,2179,
"Looking for Mr. Goodbar",movie,Drama,1977,tt0076327,6.7,9030,
"Talcum Powder",movie,Comedy,1982,tt0083680,6.9,2756,
"Acqua e sapone",movie,Comedy,1983,tt0086850,6.6,1933,
